#SUBMITTED ID;GO_BIOLOGICAL_PROCESS;GO_CELLULAR_COMPONENT;GO_MOLECULAR_FUNCTION;NAME;SYMBOL
FBgn0053542;"receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from mutant phenotype <newline> antimicrobial humoral response ; GO:0019730 | involved_in traceable author statement <newline> wound healing ; GO:0042060 | involved_in inferred from expression pattern <newline> positive regulation of cell population proliferation ; GO:0008284 | involved_in inferred from mutant phenotype <newline> intestinal stem cell homeostasis ; GO:0036335 | involved_in inferred from expression pattern <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from genetic interaction with hop <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from electronic annotation with InterPro:IPR031901 <newline> intestinal epithelial structure maintenance ; GO:0060729 | involved_in inferred from mutant phenotype <newline> oogenesis ; GO:0048477 | involved_in inferred from mutant phenotype <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from direct assay inferred from mutant phenotype inferred from genetic interaction with hop inferred from genetic interaction with Stat92E inferred from genetic interaction with Socs36E inferred from genetic interaction with dome inferred from genetic interaction with Ptp61F <newline> paracrine signaling ; GO:0038001 | involved_in inferred from direct assay <newline> embryonic development via the syncytial blastoderm ; GO:0001700 | involved_in inferred from electronic annotation with InterPro:IPR031901 <newline> intestinal stem cell homeostasis ; GO:0036335 | involved_in inferred from mutant phenotype <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from direct assay <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from genetic interaction with Stat92E <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | <newline> antimicrobial humoral response ; GO:0019730 | <newline> wound healing ; GO:0042060 | <newline> positive regulation of cell population proliferation ; GO:0008284 | <newline> intestinal stem cell homeostasis ; GO:0036335 | <newline> intestinal epithelial structure maintenance ; GO:0060729 | <newline> oogenesis ; GO:0048477 | <newline> paracrine signaling ; GO:0038001 | <newline> embryonic development via the syncytial blastoderm ; GO:0001700 |";"extracellular space ; GO:0005615 | located_in inferred from direct assay <newline> extracellular space ; GO:0005615 | located_in inferred from sequence model <newline> extracellular space ; GO:0005615 |";"cytokine activity ; GO:0005125 | enables inferred from direct assay <newline> cytokine activity ; GO:0005125 |";unpaired 3;upd3
FBgn0053542;"receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from mutant phenotype <newline> antimicrobial humoral response ; GO:0019730 | involved_in traceable author statement <newline> wound healing ; GO:0042060 | involved_in inferred from expression pattern <newline> positive regulation of cell population proliferation ; GO:0008284 | involved_in inferred from mutant phenotype <newline> intestinal stem cell homeostasis ; GO:0036335 | involved_in inferred from expression pattern <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from genetic interaction with hop <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from electronic annotation with InterPro:IPR031901 <newline> intestinal epithelial structure maintenance ; GO:0060729 | involved_in inferred from mutant phenotype <newline> oogenesis ; GO:0048477 | involved_in inferred from mutant phenotype <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from direct assay inferred from mutant phenotype inferred from genetic interaction with hop inferred from genetic interaction with Stat92E inferred from genetic interaction with Socs36E inferred from genetic interaction with dome inferred from genetic interaction with Ptp61F <newline> paracrine signaling ; GO:0038001 | involved_in inferred from direct assay <newline> embryonic development via the syncytial blastoderm ; GO:0001700 | involved_in inferred from electronic annotation with InterPro:IPR031901 <newline> intestinal stem cell homeostasis ; GO:0036335 | involved_in inferred from mutant phenotype <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from direct assay <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | involved_in inferred from genetic interaction with Stat92E <newline> receptor signaling pathway via JAK-STAT ; GO:0007259 | <newline> antimicrobial humoral response ; GO:0019730 | <newline> wound healing ; GO:0042060 | <newline> positive regulation of cell population proliferation ; GO:0008284 | <newline> intestinal stem cell homeostasis ; GO:0036335 | <newline> intestinal epithelial structure maintenance ; GO:0060729 | <newline> oogenesis ; GO:0048477 | <newline> paracrine signaling ; GO:0038001 | <newline> embryonic development via the syncytial blastoderm ; GO:0001700 |";"extracellular space ; GO:0005615 | located_in inferred from direct assay <newline> extracellular space ; GO:0005615 | located_in inferred from sequence model <newline> extracellular space ; GO:0005615 |";"cytokine activity ; GO:0005125 | enables inferred from direct assay <newline> cytokine activity ; GO:0005125 |";unpaired 3;upd3
FBgn0025865;"regulation of actin filament polymerization ; GO:0030833 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> protein localization to actin cytoskeleton ; GO:1903119 | involved_in inferred from mutant phenotype <newline> border follicle cell migration ; GO:0007298 | involved_in inferred from mutant phenotype <newline> positive regulation of receptor-mediated endocytosis ; GO:0048260 | involved_in inferred from genetic interaction with mim <newline> cell migration ; GO:0016477 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN008507007 <newline> positive regulation of Arp2/3 complex-mediated actin nucleation ; GO:2000601 | involved_in inferred from mutant phenotype <newline> female germline ring canal formation ; GO:0007301 | involved_in inferred from mutant phenotype <newline> regulation of actin filament polymerization ; GO:0030833 | <newline> protein localization to actin cytoskeleton ; GO:1903119 | <newline> border follicle cell migration ; GO:0007298 | <newline> positive regulation of receptor-mediated endocytosis ; GO:0048260 | <newline> cell migration ; GO:0016477 | <newline> positive regulation of Arp2/3 complex-mediated actin nucleation ; GO:2000601 | <newline> female germline ring canal formation ; GO:0007301 |";"plasma membrane ; GO:0005886 | located_in inferred from direct assay <newline> site of polarized growth ; GO:0030427 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000089187 <newline> plasma membrane ; GO:0005886 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN008507007 <newline> actin filament ; GO:0005884 | colocalizes_with inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> protein-containing complex ; GO:0032991 | part_of inferred from physical interaction with mim <newline> cortical actin cytoskeleton ; GO:0030864 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> sperm individualization complex ; GO:0070864 | inferred from direct assay located_in <newline> lamellipodium ; GO:0030027 | located_in inferred from direct assay <newline> actin cap ; GO:0030478 | located_in inferred from direct assay <newline> plasma membrane ; GO:0005886 | <newline> site of polarized growth ; GO:0030427 | <newline> actin filament ; GO:0005884 | <newline> protein-containing complex ; GO:0032991 | <newline> cortical actin cytoskeleton ; GO:0030864 | <newline> sperm individualization complex ; GO:0070864 | <newline> lamellipodium ; GO:0030027 | <newline> actin cap ; GO:0030478 |";"proline-rich region binding ; GO:0070064 | enables inferred from genetic interaction with mim <newline> actin filament binding ; GO:0051015 | enables inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> proline-rich region binding ; GO:0070064 | <newline> actin filament binding ; GO:0051015 |";Cortactin;Cortactin
FBgn0030955;"regulation of actin filament polymerization ; GO:0030833 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> regulation of actin filament polymerization ; GO:0030833 |";"cortical actin cytoskeleton ; GO:0030864 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> site of polarized growth ; GO:0030427 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000089187 <newline> actin filament ; GO:0005884 | colocalizes_with inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> cortical actin cytoskeleton ; GO:0030864 | <newline> site of polarized growth ; GO:0030427 | <newline> actin filament ; GO:0005884 |";"actin filament binding ; GO:0051015 | enables inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> actin binding ; GO:0003779 | enables inferred from electronic annotation with InterPro:IPR002108 <newline> actin filament binding ; GO:0051015 | <newline> actin binding ; GO:0003779 |";-;CG6891
FBgn0030955;"regulation of actin filament polymerization ; GO:0030833 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> regulation of actin filament polymerization ; GO:0030833 |";"cortical actin cytoskeleton ; GO:0030864 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> site of polarized growth ; GO:0030427 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000089187 <newline> actin filament ; GO:0005884 | colocalizes_with inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> cortical actin cytoskeleton ; GO:0030864 | <newline> site of polarized growth ; GO:0030427 | <newline> actin filament ; GO:0005884 |";"actin filament binding ; GO:0051015 | enables inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> actin binding ; GO:0003779 | enables inferred from electronic annotation with InterPro:IPR002108 <newline> actin filament binding ; GO:0051015 | <newline> actin binding ; GO:0003779 |";-;CG6891
FBgn0030955;"regulation of actin filament polymerization ; GO:0030833 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> regulation of actin filament polymerization ; GO:0030833 |";"cortical actin cytoskeleton ; GO:0030864 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> site of polarized growth ; GO:0030427 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000089187 <newline> actin filament ; GO:0005884 | colocalizes_with inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> cortical actin cytoskeleton ; GO:0030864 | <newline> site of polarized growth ; GO:0030427 | <newline> actin filament ; GO:0005884 |";"actin filament binding ; GO:0051015 | enables inferred from biological aspect of ancestor with PANTHER:PTN000850943 <newline> actin binding ; GO:0003779 | enables inferred from electronic annotation with InterPro:IPR002108 <newline> actin filament binding ; GO:0051015 | <newline> actin binding ; GO:0003779 |";-;CG6891
FBgn0065032;"regulation of actin filament polymerization ; GO:0030833 | involved_in inferred from electronic annotation with InterPro:IPR036753 <newline> Arp2/3 complex-mediated actin nucleation ; GO:0034314 | involved_in inferred from sequence or structural similarity with HGNC:706 <newline> Arp2/3 complex-mediated actin nucleation ; GO:0034314 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000273425 <newline> imaginal disc fusion, thorax closure ; GO:0046529 | involved_in inferred from mutant phenotype <newline> Arp2/3 complex-mediated actin nucleation ; GO:0034314 | involved_in inferred from electronic annotation with InterPro:IPR007204, InterPro:IPR036753 <newline> regulation of actin filament polymerization ; GO:0030833 | <newline> Arp2/3 complex-mediated actin nucleation ; GO:0034314 | <newline> imaginal disc fusion, thorax closure ; GO:0046529 |";"Arp2/3 protein complex ; GO:0005885 | part_of inferred from electronic annotation with InterPro:IPR007204, InterPro:IPR036753 <newline> Arp2/3 protein complex ; GO:0005885 | part_of inferred from biological aspect of ancestor with PANTHER:PTN000273425 <newline> Arp2/3 protein complex ; GO:0005885 | part_of inferred from sequence or structural similarity with HGNC:706 <newline> cytoskeleton ; GO:0005856 | located_in inferred from electronic annotation with InterPro:IPR007204, InterPro:IPR036753 <newline> Arp2/3 protein complex ; GO:0005885 | <newline> cytoskeleton ; GO:0005856 |";"actin filament binding ; GO:0051015 | contributes_to inferred from biological aspect of ancestor with PANTHER:PTN000273425 <newline> structural constituent of cytoskeleton ; GO:0005200 | enables inferred from sequence or structural similarity with HGNC:706 <newline> actin filament binding ; GO:0051015 | <newline> structural constituent of cytoskeleton ; GO:0005200 |";Actin-related protein 2/3 complex, subunit 3B;Arpc3B
FBgn0262475;"regulation of alternative mRNA splicing, via spliceosome ; GO:0000381 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN002769006 <newline> mRNA splice site recognition ; GO:0006376 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN002769006 <newline> negative regulation of translation ; GO:0017148 | involved_in inferred from sequence alignment with bru1 <newline> regulation of alternative mRNA splicing, via spliceosome ; GO:0000381 | <newline> mRNA splice site recognition ; GO:0006376 | <newline> negative regulation of translation ; GO:0017148 |";"nucleus ; GO:0005634 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000609546 <newline> cytoplasm ; GO:0005737 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000609546 <newline> ribonucleoprotein complex ; GO:1990904 | part_of inferred from biological aspect of ancestor with PANTHER:PTN002768817 <newline> nucleus ; GO:0005634 | <newline> cytoplasm ; GO:0005737 | <newline> ribonucleoprotein complex ; GO:1990904 |";"RNA binding ; GO:0003723 | enables inferred from sequence alignment with bru1 <newline> mRNA 3'-UTR binding ; GO:0003730 | enables inferred from biological aspect of ancestor with PANTHER:PTN002539198 <newline> RNA binding ; GO:0003723 | enables inferred from electronic annotation with InterPro:IPR000504 <newline> RNA binding ; GO:0003723 | <newline> mRNA 3'-UTR binding ; GO:0003730 |";bruno 2;bru2
FBgn0262475;"regulation of alternative mRNA splicing, via spliceosome ; GO:0000381 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN002769006 <newline> mRNA splice site recognition ; GO:0006376 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN002769006 <newline> negative regulation of translation ; GO:0017148 | involved_in inferred from sequence alignment with bru1 <newline> regulation of alternative mRNA splicing, via spliceosome ; GO:0000381 | <newline> mRNA splice site recognition ; GO:0006376 | <newline> negative regulation of translation ; GO:0017148 |";"nucleus ; GO:0005634 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000609546 <newline> cytoplasm ; GO:0005737 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000609546 <newline> ribonucleoprotein complex ; GO:1990904 | part_of inferred from biological aspect of ancestor with PANTHER:PTN002768817 <newline> nucleus ; GO:0005634 | <newline> cytoplasm ; GO:0005737 | <newline> ribonucleoprotein complex ; GO:1990904 |";"RNA binding ; GO:0003723 | enables inferred from sequence alignment with bru1 <newline> mRNA 3'-UTR binding ; GO:0003730 | enables inferred from biological aspect of ancestor with PANTHER:PTN002539198 <newline> RNA binding ; GO:0003723 | enables inferred from electronic annotation with InterPro:IPR000504 <newline> RNA binding ; GO:0003723 | <newline> mRNA 3'-UTR binding ; GO:0003730 |";bruno 2;bru2
FBgn0262475;"regulation of alternative mRNA splicing, via spliceosome ; GO:0000381 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN002769006 <newline> mRNA splice site recognition ; GO:0006376 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN002769006 <newline> negative regulation of translation ; GO:0017148 | involved_in inferred from sequence alignment with bru1 <newline> regulation of alternative mRNA splicing, via spliceosome ; GO:0000381 | <newline> mRNA splice site recognition ; GO:0006376 | <newline> negative regulation of translation ; GO:0017148 |";"nucleus ; GO:0005634 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000609546 <newline> cytoplasm ; GO:0005737 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000609546 <newline> ribonucleoprotein complex ; GO:1990904 | part_of inferred from biological aspect of ancestor with PANTHER:PTN002768817 <newline> nucleus ; GO:0005634 | <newline> cytoplasm ; GO:0005737 | <newline> ribonucleoprotein complex ; GO:1990904 |";"RNA binding ; GO:0003723 | enables inferred from sequence alignment with bru1 <newline> mRNA 3'-UTR binding ; GO:0003730 | enables inferred from biological aspect of ancestor with PANTHER:PTN002539198 <newline> RNA binding ; GO:0003723 | enables inferred from electronic annotation with InterPro:IPR000504 <newline> RNA binding ; GO:0003723 | <newline> mRNA 3'-UTR binding ; GO:0003730 |";bruno 2;bru2
FBgn0033153;"regulation of cell cycle ; GO:0051726 | involved_in inferred from electronic annotation with InterPro:IPR024824 <newline> JNK cascade ; GO:0007254 | involved_in inferred from genetic interaction with hep <newline> regulation of egg-laying behavior ; GO:0046662 | involved_in inferred from mutant phenotype <newline> regulation of cell cycle ; GO:0051726 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000823659 <newline> regulation of cell cycle ; GO:0051726 | <newline> JNK cascade ; GO:0007254 | <newline> regulation of egg-laying behavior ; GO:0046662 |";"nucleus ; GO:0005634 | located_in inferred from direct assay <newline> cytoplasm ; GO:0005737 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000823659 <newline> nucleus ; GO:0005634 | located_in inferred from electronic annotation with InterPro:IPR024824 <newline> nucleus ; GO:0005634 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000823659 <newline> nucleus ; GO:0005634 | <newline> cytoplasm ; GO:0005737 |";-;Growth arrest and DNA damage-inducible 45;Gadd45
FBgn0015396;"regulation of cell division ; GO:0051302 | involved_in inferred from mutant phenotype <newline> regulation of DNA-templated transcription ; GO:0006355 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> positive regulation of receptor signaling pathway via JAK-STAT ; GO:0046427 | involved_in inferred from mutant phenotype <newline> dorsal closure ; GO:0007391 | involved_in traceable author statement <newline> imaginal disc-derived wing morphogenesis ; GO:0007476 | involved_in inferred from mutant phenotype <newline> embryonic heart tube development ; GO:0035050 | involved_in inferred from mutant phenotype <newline> defense response to fungus ; GO:0050832 | involved_in inferred from mutant phenotype <newline> regulation of DNA-templated transcription ; GO:0006355 | involved_in inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456, InterPro:IPR047119 <newline> chromatin organization ; GO:0006325 | involved_in inferred from mutant phenotype <newline> compound eye development ; GO:0048749 | involved_in inferred from mutant phenotype <newline> nucleolus organization ; GO:0007000 | involved_in inferred from mutant phenotype <newline> response to wounding ; GO:0009611 | involved_in inferred from mutant phenotype <newline> regulation of cell division ; GO:0051302 | <newline> regulation of DNA-templated transcription ; GO:0006355 | <newline> positive regulation of receptor signaling pathway via JAK-STAT ; GO:0046427 | <newline> dorsal closure ; GO:0007391 | <newline> imaginal disc-derived wing morphogenesis ; GO:0007476 | <newline> embryonic heart tube development ; GO:0035050 | <newline> defense response to fungus ; GO:0050832 | <newline> chromatin organization ; GO:0006325 | <newline> compound eye development ; GO:0048749 | <newline> nucleolus organization ; GO:0007000 | <newline> response to wounding ; GO:0009611 |";"nucleolus ; GO:0005730 | located_in inferred from direct assay <newline> euchromatin ; GO:0000791 | part_of inferred from direct assay <newline> nucleus ; GO:0005634 | located_in inferred from direct assay <newline> polytene chromosome chromocenter ; GO:0005701 | located_in inferred from direct assay <newline> nucleus ; GO:0005634 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> polytene chromosome ; GO:0005700 | located_in inferred from direct assay <newline> chromatin ; GO:0000785 | part_of inferred from direct assay <newline> nucleolus ; GO:0005730 | <newline> euchromatin ; GO:0000791 | <newline> nucleus ; GO:0005634 | <newline> polytene chromosome chromocenter ; GO:0005701 | <newline> polytene chromosome ; GO:0005700 | <newline> chromatin ; GO:0000785 |";"DNA-binding transcription factor activity ; GO:0003700 | enables inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456, InterPro:IPR047119 <newline> cis-regulatory region sequence-specific DNA binding ; GO:0000987 | enables inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> sequence-specific DNA binding ; GO:0043565 | enables inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456 <newline> DNA-binding transcription factor activity ; GO:0003700 | enables inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> transcription cis-regulatory region binding ; GO:0000976 | enables inferred from direct assay <newline> DNA-binding transcription factor activity ; GO:0003700 | <newline> cis-regulatory region sequence-specific DNA binding ; GO:0000987 | <newline> sequence-specific DNA binding ; GO:0043565 | <newline> transcription cis-regulatory region binding ; GO:0000976 |";jumeau;jumu
FBgn0015396;"regulation of cell division ; GO:0051302 | involved_in inferred from mutant phenotype <newline> regulation of DNA-templated transcription ; GO:0006355 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> positive regulation of receptor signaling pathway via JAK-STAT ; GO:0046427 | involved_in inferred from mutant phenotype <newline> dorsal closure ; GO:0007391 | involved_in traceable author statement <newline> imaginal disc-derived wing morphogenesis ; GO:0007476 | involved_in inferred from mutant phenotype <newline> embryonic heart tube development ; GO:0035050 | involved_in inferred from mutant phenotype <newline> defense response to fungus ; GO:0050832 | involved_in inferred from mutant phenotype <newline> regulation of DNA-templated transcription ; GO:0006355 | involved_in inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456, InterPro:IPR047119 <newline> chromatin organization ; GO:0006325 | involved_in inferred from mutant phenotype <newline> compound eye development ; GO:0048749 | involved_in inferred from mutant phenotype <newline> nucleolus organization ; GO:0007000 | involved_in inferred from mutant phenotype <newline> response to wounding ; GO:0009611 | involved_in inferred from mutant phenotype <newline> regulation of cell division ; GO:0051302 | <newline> regulation of DNA-templated transcription ; GO:0006355 | <newline> positive regulation of receptor signaling pathway via JAK-STAT ; GO:0046427 | <newline> dorsal closure ; GO:0007391 | <newline> imaginal disc-derived wing morphogenesis ; GO:0007476 | <newline> embryonic heart tube development ; GO:0035050 | <newline> defense response to fungus ; GO:0050832 | <newline> chromatin organization ; GO:0006325 | <newline> compound eye development ; GO:0048749 | <newline> nucleolus organization ; GO:0007000 | <newline> response to wounding ; GO:0009611 |";"nucleolus ; GO:0005730 | located_in inferred from direct assay <newline> euchromatin ; GO:0000791 | part_of inferred from direct assay <newline> nucleus ; GO:0005634 | located_in inferred from direct assay <newline> polytene chromosome chromocenter ; GO:0005701 | located_in inferred from direct assay <newline> nucleus ; GO:0005634 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> polytene chromosome ; GO:0005700 | located_in inferred from direct assay <newline> chromatin ; GO:0000785 | part_of inferred from direct assay <newline> nucleolus ; GO:0005730 | <newline> euchromatin ; GO:0000791 | <newline> nucleus ; GO:0005634 | <newline> polytene chromosome chromocenter ; GO:0005701 | <newline> polytene chromosome ; GO:0005700 | <newline> chromatin ; GO:0000785 |";"DNA-binding transcription factor activity ; GO:0003700 | enables inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456, InterPro:IPR047119 <newline> cis-regulatory region sequence-specific DNA binding ; GO:0000987 | enables inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> sequence-specific DNA binding ; GO:0043565 | enables inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456 <newline> DNA-binding transcription factor activity ; GO:0003700 | enables inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> transcription cis-regulatory region binding ; GO:0000976 | enables inferred from direct assay <newline> DNA-binding transcription factor activity ; GO:0003700 | <newline> cis-regulatory region sequence-specific DNA binding ; GO:0000987 | <newline> sequence-specific DNA binding ; GO:0043565 | <newline> transcription cis-regulatory region binding ; GO:0000976 |";jumeau;jumu
FBgn0015396;"regulation of cell division ; GO:0051302 | involved_in inferred from mutant phenotype <newline> regulation of DNA-templated transcription ; GO:0006355 | involved_in inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> positive regulation of receptor signaling pathway via JAK-STAT ; GO:0046427 | involved_in inferred from mutant phenotype <newline> dorsal closure ; GO:0007391 | involved_in traceable author statement <newline> imaginal disc-derived wing morphogenesis ; GO:0007476 | involved_in inferred from mutant phenotype <newline> embryonic heart tube development ; GO:0035050 | involved_in inferred from mutant phenotype <newline> defense response to fungus ; GO:0050832 | involved_in inferred from mutant phenotype <newline> regulation of DNA-templated transcription ; GO:0006355 | involved_in inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456, InterPro:IPR047119 <newline> chromatin organization ; GO:0006325 | involved_in inferred from mutant phenotype <newline> compound eye development ; GO:0048749 | involved_in inferred from mutant phenotype <newline> nucleolus organization ; GO:0007000 | involved_in inferred from mutant phenotype <newline> response to wounding ; GO:0009611 | involved_in inferred from mutant phenotype <newline> regulation of cell division ; GO:0051302 | <newline> regulation of DNA-templated transcription ; GO:0006355 | <newline> positive regulation of receptor signaling pathway via JAK-STAT ; GO:0046427 | <newline> dorsal closure ; GO:0007391 | <newline> imaginal disc-derived wing morphogenesis ; GO:0007476 | <newline> embryonic heart tube development ; GO:0035050 | <newline> defense response to fungus ; GO:0050832 | <newline> chromatin organization ; GO:0006325 | <newline> compound eye development ; GO:0048749 | <newline> nucleolus organization ; GO:0007000 | <newline> response to wounding ; GO:0009611 |";"nucleolus ; GO:0005730 | located_in inferred from direct assay <newline> euchromatin ; GO:0000791 | part_of inferred from direct assay <newline> nucleus ; GO:0005634 | located_in inferred from direct assay <newline> polytene chromosome chromocenter ; GO:0005701 | located_in inferred from direct assay <newline> nucleus ; GO:0005634 | is_active_in inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> polytene chromosome ; GO:0005700 | located_in inferred from direct assay <newline> chromatin ; GO:0000785 | part_of inferred from direct assay <newline> nucleolus ; GO:0005730 | <newline> euchromatin ; GO:0000791 | <newline> nucleus ; GO:0005634 | <newline> polytene chromosome chromocenter ; GO:0005701 | <newline> polytene chromosome ; GO:0005700 | <newline> chromatin ; GO:0000785 |";"DNA-binding transcription factor activity ; GO:0003700 | enables inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456, InterPro:IPR047119 <newline> cis-regulatory region sequence-specific DNA binding ; GO:0000987 | enables inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> sequence-specific DNA binding ; GO:0043565 | enables inferred from electronic annotation with InterPro:IPR001766, InterPro:IPR030456 <newline> DNA-binding transcription factor activity ; GO:0003700 | enables inferred from biological aspect of ancestor with PANTHER:PTN000216159 <newline> transcription cis-regulatory region binding ; GO:0000976 | enables inferred from direct assay <newline> DNA-binding transcription factor activity ; GO:0003700 | <newline> cis-regulatory region sequence-specific DNA binding ; GO:0000987 | <newline> sequence-specific DNA binding ; GO:0043565 | <newline> transcription cis-regulatory region binding ; GO:0000976 |";jumeau;jumu
